,account_id,client_id,district_id,Gender,age,disposition_type,card_type,Year_DOC,Month_DOC,Day_DOC,Frequency_issuance,Nbr_Credit_Trans.,Amount_Credit_Trans.,Nbr_Debit_Trans.,Amount_Debit_Trans.,average_balance,Nbr_Credit_Cash,Nbr_Credit_Bank,Nbr_Credit_Others,Nbr_Debit_Cash,Nbr_Debit_Card,Nbr_Debit_Bank,Amount_Credit_Cash,Amount_Credit_Bank,Amount_Credit_Others,Amount_Debit_Cash,Amount_Debit_Card,Amount_Debit_Bank,Nbr_Statement_Trans.,Amount_Statement_Trans,Nbr_Interest_Credited_Trans,Amount_Interest_Credited_Trans,Nbr_Sanction_Interest_Trans,Amount_Sanction_Interest_Trans,Nbr_Pension_Trans,Amount_Pension_Trans,Nbr_PO_Leasing,Monthly_Amount_PO_Leasing,Nbr_Insurance_Trans,Amount_Insurance_Trans,Nbr_PO_Insurance,Monthly_Amount_PO_Insurance,Nbr_Household_Trans,Amount_Household_Trans,Nbr_PO_Household,Monthly_Amount_PO_Household,Nbr_Other_Trans,Amount_Other_Trans,Nbr_PO_Other,Monthly_Amount_PO_Other,Nbr_Loan_Trans,Amount_Loan_Trans,Nbr_PO_Loan,Monthly_Amount_PO_Loan,Theoritical_Amount_Loan_Due,Loan_Duration,Status_Loan_Owner,Region,Average_salary_district,Average_Unemployment_rate_district
3538,1900,2308,27,Female,25,OWNER,classic,1996,7,27,Monthly,59,773273.5,104,724540.4,53718,30,0,29,75,4,25,767458,0,5815.5,539590.4,7100,177850,24,350.4,29,5815.5,0,0,0,0,,,0,0,,,25,177850,1,7114,85,1313798,,,0,0,,,,,,west Bohemia,8561,0.97
3539,1914,2324,27,Male,21,OWNER,junior,1995,1,24,Monthly,130,420821.5,183,341403.2,42255,83,0,47,74,25,84,412653,0,8168.5,146833.2,54500,140070,42,613.2,47,8168.5,0,0,0,0,,,0,0,,,42,54138,1,1289,140,613373,1,2046,0,0,,,,,,west Bohemia,8561,0.97
3540,1979,2404,27,Female,22,OWNER,not availed,1993,1,11,Monthly,139,220991.3,219,201207.6,19843,1,71,67,153,0,66,900,214491,5600.3,68283.6,0,132924,66,963.6,67,5600.3,0,0,0,0,,,0,0,,,0,0,1,2014,225,415635,,,0,0,,,,,,west Bohemia,8561,0.97
3541,2002,2432,27,Female,75,OWNER,not availed,1993,4,8,Monthly,134,419373.3,194,380251.8,26200,1,68,65,130,0,64,400,412080,6893.3,144219.8,0,236032,63,919.8,65,6893.3,0,0,68,412080,,,0,0,,,64,236032,1,3688,68,143700,,,0,0,,,,,,west Bohemia,8561,0.97
3542,2346,2835,27,Male,33,OWNER,not availed,1996,5,8,Monthly,49,533565.5,144,535801.6,23893,24,0,25,63,0,81,531065,0,2500.5,288749.6,0,247052,27,394.2,25,2500.5,11,207.4,0,0,,,18,125460,1,6970,21,7014,1,334,49,819213,2,5535,0,0,,,,,,west Bohemia,8561,0.97
3543,2422,2926,27,Male,65,OWNER,not availed,1997,8,29,Monthly,29,99300.2,41,66148.6,26025,1,16,12,29,0,12,200,97824,1276.2,32440.6,0,33708,11,160.6,12,1276.2,0,0,16,97824,,,0,0,,,12,33708,1,2809,19,32480,,,0,0,,,,,,west Bohemia,8561,0.97
3544,2513,3035,27,Male,35,OWNER,not availed,1993,7,22,Monthly,145,301854.1,212,285301,20913,15,65,65,151,0,61,37600,258895,5359.1,123346,0,161955,60,876,65,5359.1,0,0,0,0,,,0,0,,,61,161955,1,2655,171,418965,,,0,0,,,,,,west Bohemia,8561,0.97
3545,2537,3063,27,Male,28,OWNER,classic,1997,2,9,Monthly,66,1254139.2,92,1229503,54258,43,0,23,73,0,19,1249912,0,4227.2,972243,0,257260,20,292,23,4227.2,0,0,0,0,,,0,0,,,19,257260,1,13540,96,2221863,,,0,0,,,,,,west Bohemia,8561,0.97
3546,2635,3181,27,Male,56,OWNER,classic,1996,2,4,Monthly,72,1152440.4,111,1102715,61822,2,35,35,106,5,0,1300,1142204,8936.4,1088015,14700,0,30,438,35,8936.4,0,0,0,0,,,0,0,,,0,0,,,118,2245781,,,0,0,,,,,,west Bohemia,8561,0.97
3547,2658,3208,27,Male,52,OWNER,not availed,1997,11,14,Monthly,23,45946.3,41,24776.8,17476,1,13,9,14,0,27,1000,44278,668.3,4346.8,0,20430,8,116.8,9,668.3,0,0,0,0,,,9,3753,1,417,9,4374,1,486,20,49508,1,1367,0,0,,,,,,west Bohemia,8561,0.97
3548,2739,3306,27,Male,51,OWNER,not availed,1993,11,29,Monthly,128,475625.4,224,440136.6,23543,67,0,61,110,0,114,470186.5,0,5438.9,178677.6,0,261459,56,817.6,61,5438.9,0,0,0,0,,,0,0,,,57,23598,1,414,121,648046.5,1,4173,0,0,,,,,,west Bohemia,8561,0.97
3549,2855,3449,27,Male,71,OWNER,not availed,1995,8,21,Monthly,77,172985.7,95,122266,32683,1,40,36,60,0,35,400,167560,5025.7,66651,0,55615,35,511,36,5025.7,0,0,40,167560,,,0,0,,,35,55615,1,1589,26,66540,,,0,0,,,,,,west Bohemia,8561,0.97
3550,3032,3662,27,Male,68,OWNER,not availed,1993,6,7,Monthly,130,442621.3,213,392226.6,24684,1,66,63,151,0,62,300,435930,6391.3,215030.6,0,177196,61,890.6,63,6391.3,0,0,66,435930,,,0,0,,,62,177196,1,2858,91,214440,,,0,0,,,,,,west Bohemia,8561,0.97
3551,3181,3846,27,Female,19,OWNER,junior,1993,5,16,Monthly,176,451572.5,173,396405.2,36479,109,0,67,167,6,0,441715,0,9857.5,386405.2,10000,0,62,905.2,67,9857.5,0,0,0,0,,,0,0,,,0,0,,,220,837215,,,0,0,,,,,,west Bohemia,8561,0.97
3552,3255,3938,27,Male,19,OWNER,junior,1993,9,15,Monthly,81,138479.3,13,11100,63596,52,0,29,13,0,0,132500,0,5979.3,11100,0,0,0,0,29,5979.3,0,0,0,0,,,0,0,,,0,0,,,65,143600,,,0,0,,,,,,west Bohemia,8561,0.97
3553,3373,4079,27,Male,44,OWNER,not availed,1996,1,18,Monthly,72,728234.7,129,691639,25976,37,0,35,67,0,62,725010,0,3224.7,406098,0,285541,30,438,35,3224.7,0,0,0,0,,,0,0,,,31,179056,1,5776,74,1130670,1,3435,0,0,,,,,,west Bohemia,8561,0.97
3554,3428,4143,27,Male,44,OWNER,not availed,1997,7,12,Monthly,39,233214.8,42,192195.2,32312,22,0,17,42,0,0,230788,0,2426.8,192195.2,0,0,12,175.2,17,2426.8,0,0,0,0,,,0,0,,,0,0,,,52,422808,,,0,0,,,,,,west Bohemia,8561,0.97
3555,3549,4283,27,Male,75,OWNER,not availed,1996,8,14,Monthly,53,139527.4,72,121460.8,16992,1,28,24,49,0,23,600,137144,1783.4,46365.8,0,75095,23,335.8,24,1783.4,0,0,28,137144,,,0,0,,,23,75095,1,3265,27,46630,,,0,0,,,,,,west Bohemia,8561,0.97
3556,3600,4343,27,Female,70,OWNER,classic,1993,8,10,Monthly,127,434746.7,222,383881.4,38781,1,64,62,125,37,60,1100,423872,9774.7,216261.4,75400,92220,59,861.4,62,9774.7,0,0,64,423872,,,0,0,,,60,92220,1,1537,104,291900,,,0,0,,,,,,west Bohemia,8561,0.97
3557,3670,4423,27,Male,81,OWNER,not availed,1993,6,4,Monthly,135,303953.5,172,280548.2,23209,1,67,67,109,0,63,400,297614,5939.5,94005.2,0,186543,62,905.2,67,5939.5,0,0,67,297614,,,0,0,,,63,186543,1,2961,48,93500,,,0,0,,,,,,west Bohemia,8561,0.97
3558,3680,4436,27,Male,79,OWNER,not availed,1996,2,16,Monthly,65,201103,124,170963.4,22581,1,34,30,66,0,58,1000,197200,2903,69463.4,0,101500,29,423.4,30,2903,0,0,34,197200,,,0,0,,,29,29870,2,3500,38,70040,,,0,0,,,,,,west Bohemia,8561,0.97
3559,3895,4697,27,Female,42,OWNER,not availed,1995,7,14,Monthly,86,482028.7,139,452709.6,25296,45,0,41,103,0,36,477356.5,0,4672.2,293805.6,0,158904,36,525.6,41,4672.2,0,0,0,0,,,0,0,,,36,158904,1,4414,112,770636.5,,,0,0,,,,,,west Bohemia,8561,0.97
3560,3942,4754,27,Female,60,OWNER,not availed,1996,5,10,Weekly,86,1248604.6,113,1194130,57350,54,0,32,78,0,35,1242567,0,6037.6,870387,0,323743,21,630,32,6037.6,0,0,0,0,,,0,0,,,21,281988,1,13428,111,2112324,,,14,41755,1,2982.5,107370,36,C,west Bohemia,8561,0.97
3561,4008,4831,27,Male,41,OWNER,not availed,1996,3,23,Monthly,25,78400,8,10900,36200,25,0,0,8,0,0,78400,0,0,10900,0,0,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,33,89300,,,0,0,,,,,,west Bohemia,8561,0.97
3562,4158,5012,27,Female,27,OWNER,classic,1997,9,4,Monthly,35,463279.9,39,407392.6,44198,3,16,16,37,2,0,3000,457065,3214.9,403892.6,3500,0,11,160.6,16,3214.9,0,0,0,0,,,0,0,,,0,0,,,47,867297,,,0,0,,,,,,west Bohemia,8561,0.97
3563,4585,5526,27,Male,52,OWNER,classic,1996,6,8,Monthly,64,461314,130,409197,38748,34,0,30,76,2,52,456492.5,0,4821.5,262685,5800,140712,25,365,30,4821.5,0,0,0,0,,,0,0,,,26,105690,1,4065,87,724612.5,,,26,35022,1,1347,64656,48,C,west Bohemia,8561,0.97
3564,5944,7186,27,Female,55,OWNER,classic,1997,6,6,Monthly,39,454672.9,73,392234.4,47499,20,0,19,52,1,20,450629,0,4043.9,314004.4,2800,75430,14,204.4,19,4043.9,0,0,0,0,,,0,0,,,14,65590,1,4685,59,767229,,,6,9840,1,1640,78720,48,C,west Bohemia,8561,0.97
3565,7894,9760,27,Male,30,OWNER,classic,1996,4,9,Monthly,92,1467092.2,194,1422492.4,54466,59,0,33,106,10,78,1460056,0,7036.2,1100220.6,23200,299071.8,31,452.6,33,7036.2,0,0,0,0,,,0,0,,,32,152960,1,4780,144,2583024,1,2705,14,59551.8,1,4253.7,153133.2,36,C,west Bohemia,8561,0.97
3566,8027,9915,27,Male,32,OWNER,not availed,1993,7,7,Weekly,133,2760366.6,270,2713252.4,62553,3,65,65,258,0,12,6900,2736669,16797.6,2635616,0,77636.4,60,1800,65,16797.6,0,0,0,0,,,0,0,,,0,0,,,266,5377385,,,12,77636.4,1,6469.7,77636.4,12,A,west Bohemia,8561,0.97
3567,9859,12133,27,Female,35,OWNER,classic,1996,7,8,Monthly,61,967336.5,190,918260.9,48721,3,29,29,92,8,90,13700,946982,6654.5,734341.4,20000,163919.5,24,350.4,29,6654.5,0,0,0,0,,,25,19125,1,765,24,24192,1,1008,108,1714673,1,1476,17,85178.5,1,5010.5,300630,60,C,west Bohemia,8561,0.97
3568,10233,12586,27,Male,52,OWNER,not availed,1996,2,21,Monthly,70,889655.8,221,862635.4,33274,2,34,34,83,0,138,700,884818,4137.8,610780.4,0,251855,29,423.4,34,4137.8,0,0,0,0,,,30,29580,1,986,29,13224,1,456,90,1495875,2,4313,20,79714,1,3985.7,239142,60,C,west Bohemia,8561,0.97
3569,10257,12616,27,Female,34,OWNER,not availed,1997,5,1,Monthly,61,1165611.8,97,1082412,52987,41,0,20,75,0,22,1161409,0,4202.8,803388.8,0,279023.2,18,262.8,20,4202.8,0,0,0,0,,,0,0,,,18,266418,1,14801,98,1964535,,,4,12605.2,1,3151.3,37815.6,12,C,west Bohemia,8561,0.97
3570,120,144,65,Male,41,OWNER,not availed,1995,6,16,Weekly,105,1076825.9,140,1050990,45758,62,0,43,100,0,40,1069679,0,7146.9,892390,0,158600,39,1170,43,7146.9,0,0,0,0,1,1899,0,0,,,40,158600,1,3965,123,1960899,,,0,0,,,,,,south Moravia,8403,5.73
3571,135,162,65,Male,58,OWNER,not availed,1993,6,15,Monthly,161,408093.4,165,334390.6,40001,95,0,66,165,0,0,397241,0,10852.4,334390.6,0,0,61,890.6,66,10852.4,0,0,0,0,,,0,0,,,0,0,,,199,730741,,,0,0,,,,,,south Moravia,8403,5.73
3572,245,296,65,Male,25,OWNER,not availed,1993,11,25,Monthly,148,1617425.2,178,1572755.7,39688,88,0,60,178,0,0,1608677,0,8748.2,1572755.7,0,0,56,817.6,60,8748.2,3,5.1,0,0,,,0,0,,,0,0,,,207,3180610,,,0,0,,,,,,south Moravia,8403,5.73
3573,246,297,65,Female,75,OWNER,not availed,1997,12,20,Monthly,23,55064.1,23,37852.2,13093,1,12,10,16,0,7,700,53832,532.1,24062.2,0,13790,7,102.2,10,532.1,0,0,12,53832,,,0,0,,,7,13790,1,1970,10,24660,,,0,0,,,,,,south Moravia,8403,5.73
3574,273,330,65,Female,55,OWNER,not availed,1993,7,11,Immediate,162,1035305.5,326,994815,33735,32,65,65,143,0,183,96200,930676,8429.5,508096,0,486719,60,6000,65,8429.5,0,0,0,0,1,1320.1,61,111996,1,1836,61,363865,1,5965,180,1528972,1,178,0,0,,,,,,south Moravia,8403,5.73
3575,331,405,65,Female,65,OWNER,not availed,1995,10,2,Monthly,79,265086.5,122,249608.4,21008,1,39,39,88,0,34,1100,260598,3388.5,129656.4,0,119952,34,496.4,39,3388.5,0,0,39,260598,,,0,0,,,34,119952,1,3528,55,130260,,,0,0,,,,,,south Moravia,8403,5.73
3576,492,591,65,Female,25,OWNER,not availed,1993,10,10,Monthly,135,412576.5,171,395906.8,27382,72,0,63,171,0,0,405486,0,7090.5,395906.8,0,0,58,846.8,63,7090.5,0,0,0,0,,,0,0,,,0,0,,,185,800546,,,0,0,,,,,,south Moravia,8403,5.73
3577,605,724,65,Female,46,OWNER,not availed,1997,2,4,Monthly,48,266270.5,64,240826.8,20187,25,0,23,45,0,19,264375,0,1895.5,110182.8,0,130644,18,262.8,23,1895.5,0,0,0,0,,,0,0,,,19,130644,1,6876,52,374295,,,0,0,,,,,,south Moravia,8403,5.73
3578,638,765,65,Male,30,OWNER,not availed,1995,6,28,Monthly,86,795931,207,769656.2,29503,44,0,42,94,0,113,791187,0,4744,469260.2,0,300396,37,540.2,42,4744,0,0,0,0,,,38,33174,1,873,38,94506,1,2487,101,1259907,1,4668,0,0,,,,,,south Moravia,8403,5.73
3579,756,906,65,Male,21,OWNER,junior,1995,1,13,Monthly,55,98521.2,9,11100,55140,39,0,16,8,1,0,94700,0,3821.2,10000,1100,0,0,0,16,3821.2,0,0,0,0,,,0,0,,,0,0,,,48,105800,,,0,0,,,,,,south Moravia,8403,5.73
3580,892,1075,65,Female,65,OWNER,not availed,1993,3,20,Monthly,136,434279.8,280,380480.4,25585,1,69,66,151,0,129,900,426213,7166.8,193514.4,0,186966,64,934.4,66,7166.8,0,0,69,426213,,,0,0,,,65,26390,2,2915,88,193480,,,0,0,,,,,,south Moravia,8403,5.73
3581,912,1099,65,Female,20,OWNER,not availed,1997,4,27,Monthly,37,71631.5,50,52929,18676,1,20,16,35,0,15,400,69980,1251.5,17949,0,34980,15,219,16,1251.5,0,0,0,0,,,0,0,,,0,0,1,2332,56,123090,,,0,0,,,,,,south Moravia,8403,5.73
3582,1012,1216,65,Female,54,OWNER,not availed,1994,7,9,Monthly,179,1567765.7,233,1524415.3,39696,17,54,108,212,0,21,115500,1435887,16378.7,1438508.5,0,85906.8,49,715.4,108,16378.7,2,3.1,0,0,,,0,0,,,0,0,,,232,2989177,,,21,85906.8,1,4090.8,98179.2,24,A,south Moravia,8403,5.73
3583,1072,1287,65,Female,55,OWNER,not availed,1997,12,9,Monthly,28,181699.9,30,137182.2,32356,16,0,12,22,0,8,180245,0,1454.9,109022.2,0,28160,7,102.2,12,1454.9,0,0,0,0,,,0,0,,,8,28160,1,3520,31,289165,,,0,0,,,,,,south Moravia,8403,5.73
3584,1215,1467,65,Male,75,OWNER,not availed,1997,3,4,Monthly,45,118621.3,54,86462.2,21675,1,22,22,36,0,18,900,116006,1715.3,41318.2,0,45144,17,248.2,22,1715.3,0,0,22,116006,,,0,0,,,18,45144,1,2508,20,41970,,,0,0,,,,,,south Moravia,8403,5.73
3585,1247,1505,65,Female,28,OWNER,not availed,1993,6,8,Monthly,167,2487514.4,262,2386110.6,54882,107,0,60,220,0,42,2474639,0,12875.4,2298876.6,0,87234,57,832.2,60,12875.4,1,0.4,0,0,,,0,0,,,0,0,,,269,4772683,,,42,87234,1,2077,99696,48,D,south Moravia,8403,5.73
3586,1327,1606,65,Male,17,OWNER,not availed,1994,8,24,Monthly,129,335226.3,139,315900.8,28638,77,0,52,139,0,0,329406,0,5820.3,315900.8,0,0,48,700.8,52,5820.3,0,0,0,0,,,0,0,,,0,0,,,168,644606,,,0,0,,,,,,south Moravia,8403,5.73
3587,1413,1713,65,Male,64,OWNER,not availed,1995,6,7,Monthly,86,656314.8,208,623134.2,28388,44,0,42,94,0,114,651413,0,4901.8,390840.2,0,232294,37,540.2,42,4901.8,0,0,0,0,,,38,23560,1,620,38,76608,1,2016,101,1041713,1,3477,0,0,,,,,,south Moravia,8403,5.73
3588,1447,1755,65,Female,34,OWNER,not availed,1997,2,20,Monthly,52,313817.9,75,294306.8,29367,8,22,22,39,0,36,11200,300192,2425.9,109002.2,0,185304.6,17,248.2,22,2425.9,0,0,0,0,,,0,0,,,18,147780,1,8210,52,420146,,,18,37524.6,1,2084.7,100065.6,48,C,south Moravia,8403,5.73
3589,1591,1929,65,Female,44,OWNER,classic,1996,1,10,Monthly,73,888425.1,107,820317,64615,48,0,25,59,0,48,881601,0,6824.1,694573,0,125744,15,219,25,6824.1,0,0,0,0,,,16,2448,1,153,16,122880,1,7680,92,1575955,1,26,0,0,,,,,,south Moravia,8403,5.73
3590,1770,2146,65,Male,26,OWNER,classic,1994,2,8,Monthly,119,1360144.1,228,1309742.4,55464,60,0,59,169,5,54,1346093,0,14051.1,845688.4,13100,450954,54,788.4,59,14051.1,0,0,0,0,,,0,0,,,54,450954,1,8351,180,2204093,,,0,0,,,,,,south Moravia,8403,5.73
3591,2209,2673,65,Male,40,OWNER,not availed,1996,8,15,Monthly,89,1740229.4,162,1714565.6,63082,61,0,28,110,0,52,1733778,0,6451.4,1524635.6,0,189930,26,379.6,28,6451.4,0,0,0,0,,,0,0,,,26,153062,1,5887,145,3258034,1,1418,0,0,,,,,,south Moravia,8403,5.73
3592,2265,2742,65,Female,51,OWNER,not availed,1995,8,3,Monthly,107,1783385.9,138,1734507.6,50055,66,0,41,138,0,0,1775957,0,7428.9,1734507.6,0,0,36,525.6,41,7428.9,0,0,0,0,,,0,0,,,33,398900,,,135,3111039,,,0,0,,,,,,south Moravia,8403,5.73
3593,2312,2798,65,Male,68,OWNER,not availed,1997,9,26,Monthly,28,81935.6,31,71738,16058,1,15,12,20,0,11,1100,80100,735.6,34426,0,37312,10,146,12,735.6,0,0,15,80100,,,0,0,,,11,37312,1,3392,11,35380,,,0,0,,,,,,south Moravia,8403,5.73
3594,2337,2825,65,Male,41,OWNER,not availed,1997,7,7,Monthly,37,406359.6,69,350865.2,49768,20,0,17,43,0,26,402777,0,3582.6,300295.2,0,50570,12,175.2,17,3582.6,0,0,0,0,,,0,0,,,13,38519,1,2963,51,702897,1,927,0,0,,,,,,south Moravia,8403,5.73
3595,2348,2838,65,Male,34,OWNER,not availed,1996,2,5,Monthly,72,567816.4,132,540638,24380,37,0,35,72,0,60,563835,0,3981.4,348458,0,192180,30,438,35,3981.4,0,0,0,0,,,0,0,,,30,91710,1,3057,79,911855,1,3349,0,0,,,,,,south Moravia,8403,5.73
3596,2456,2966,65,Male,44,OWNER,not availed,1995,9,9,Monthly,98,1176251.1,167,1132357.6,40952,18,40,40,100,0,67,75800,1092894,7557.1,663974,0,468383.6,35,511,40,7557.1,0,0,0,0,,,0,0,,,35,334390,1,9554,123,1832157,,,32,133993.6,1,4187.3,200990.4,48,C,south Moravia,8403,5.73
3597,2528,3051,65,Male,71,OWNER,not availed,1993,3,25,Monthly,135,298585.4,189,273544.4,20411,1,69,65,124,0,65,1000,292284,5301.4,89984.4,0,183560,64,934.4,65,5301.4,0,0,69,292284,,,0,0,,,65,183560,1,2824,61,90050,,,0,0,,,,,,south Moravia,8403,5.73
3598,2952,3566,65,Female,67,OWNER,not availed,1997,4,28,Monthly,37,98705.2,67,83773,17157,1,20,16,36,0,31,900,96660,1145.2,46459,0,37314,15,219,16,1145.2,0,0,20,96660,,,0,0,,,16,26064,2,2379,22,47140,,,0,0,,,,,,south Moravia,8403,5.73
3599,3030,3660,65,Male,25,OWNER,not availed,1994,6,22,Monthly,105,173976.2,205,149425.4,20011,1,54,50,105,0,100,800,169128,4048.2,45025.4,0,104400,49,715.4,50,4048.2,0,0,0,0,,,0,0,,,50,14650,1,293,111,214238,1,1795,0,0,,,,,,south Moravia,8403,5.73
3600,3100,3749,65,Female,56,OWNER,not availed,1997,6,22,Monthly,38,398751.1,63,380230.8,28052,20,0,18,37,0,26,396736,0,2015.1,295769.8,0,84461,13,189.8,18,2015.1,0,0,0,0,,,0,0,,,13,2886,1,222,44,692316,1,6275,0,0,,,,,,south Moravia,8403,5.73
3601,3174,3838,65,Male,70,OWNER,not availed,1997,12,10,Monthly,21,62387.1,20,35934.2,23875,1,12,8,12,0,8,400,61176,811.1,13062.2,0,22872,7,102.2,8,811.1,0,0,12,61176,,,0,0,,,8,22872,1,2859,6,13360,,,0,0,,,,,,south Moravia,8403,5.73
3602,3226,3902,65,Female,50,OWNER,not availed,1994,8,28,Monthly,130,305500.3,207,279690.2,20896,78,0,52,111,0,96,301235,0,4265.3,145386.2,0,134304,47,686.2,52,4265.3,0,0,0,0,,,0,0,,,48,21600,1,450,142,445935,1,2348,0,0,,,,,,south Moravia,8403,5.73
3603,3322,4015,65,Female,27,OWNER,not availed,1996,3,20,Weekly,77,853934.2,110,762758,48759,44,0,33,81,0,29,847514,0,6420.2,663549,0,99209,29,870,33,6420.2,0,0,0,0,,,0,0,,,29,99209,1,3421,96,1510193,,,0,0,,,,,,south Moravia,8403,5.73
3604,3523,4254,65,Male,27,OWNER,not availed,1996,5,14,Monthly,24,62705.9,9,21600,31761,23,0,1,9,0,0,62700,0,5.9,21600,0,0,0,0,1,5.9,0,0,0,0,,,0,0,,,0,0,,,32,84300,,,0,0,,,,,,south Moravia,8403,5.73
3605,3572,4310,65,Female,74,OWNER,not availed,1995,11,12,Monthly,77,240851.2,112,204593.8,25563,1,38,38,79,0,33,900,236094,3857.2,106781.8,0,97812,33,481.8,38,3857.2,0,0,38,236094,,,0,0,,,33,97812,1,2964,47,107200,,,0,0,,,,,,south Moravia,8403,5.73
3606,3741,4514,65,Male,59,OWNER,not availed,1996,8,18,Monthly,65,219601.7,86,198007.8,27267,37,0,28,62,0,24,216631,0,2970.7,96535.8,0,101472,23,335.8,28,2970.7,0,0,0,0,,,0,0,,,24,101472,1,4228,76,312831,,,0,0,,,,,,south Moravia,8403,5.73
3607,3915,4721,65,Female,43,OWNER,classic,1993,4,2,Monthly,141,1748791.9,267,1692884.4,47970,72,0,69,195,7,65,1735819,0,12972.9,1054634.4,20100,618150,64,934.4,69,12972.9,0,0,0,0,,,0,0,,,65,618150,1,9510,210,2809619,,,0,0,,,,,,south Moravia,8403,5.73
3608,4150,5002,65,Female,22,OWNER,classic,1997,7,5,Monthly,38,347031.9,81,282039.8,43662,20,0,18,40,2,39,343443,0,3588.9,214489.8,5800,61750,13,189.8,18,3588.9,0,0,0,0,1,1273,13,975,1,75,13,39078,1,3006,49,563543,1,1669,0,0,,,,,,south Moravia,8403,5.73
3609,9627,11851,65,Male,29,OWNER,not availed,1994,7,22,Immediate,151,2391089.4,209,2314056.1,63066,98,0,53,172,0,37,2379327,0,11762.4,2125678,0,188378.1,52,5200,53,11762.4,0,0,0,0,,,0,0,,,0,0,,,218,4499805,,,37,188378.1,1,5091.3,244382.4,48,C,south Moravia,8403,5.73
3610,10884,13380,65,Male,57,OWNER,not availed,1995,2,20,Monthly,117,1182621.8,246,1099292.6,46866,25,46,46,130,0,116,227500,946200,8921.8,756962.6,0,342330,41,598.6,46,8921.8,0,0,0,0,,,0,0,,,41,54366,1,1326,160,1930064,1,4408,34,107236,1,3154,113544,36,C,south Moravia,8403,5.73
3611,128,153,13,Female,18,OWNER,junior,1993,2,19,Monthly,208,444791.7,191,370078.2,43411,138,0,70,147,44,0,431946,0,12845.7,297478.2,72600,0,67,978.2,70,12845.7,0,0,0,0,,,0,0,,,0,0,,,262,801046,,,0,0,,,,,,central Bohemia,8598,3.015
3612,172,208,13,Female,59,OWNER,classic,1993,8,30,Monthly,131,1573896.4,247,1509181.4,45637,67,0,64,186,1,60,1562541,0,11355.4,1253521.4,2400,253260,59,861.4,64,11355.4,0,0,0,0,,,0,0,,,60,253260,1,4221,195,2817601,,,0,0,,,,,,central Bohemia,8598,3.015
3613,419,505,13,Male,22,OWNER,not availed,1993,10,25,Monthly,143,366780.2,165,340232.2,25226,81,0,62,165,0,0,360400,0,6380.2,340232.2,0,0,57,832.2,62,6380.2,0,0,0,0,,,0,0,,,0,0,,,189,699800,,,0,0,,,,,,central Bohemia,8598,3.015
3614,501,603,13,Female,33,OWNER,not availed,1995,10,21,Monthly,95,1341359.7,138,1259585.8,63325,57,0,38,112,0,26,1332338,0,9021.7,1145635.6,0,113950.2,36,525.6,38,9021.7,0,0,0,0,,,0,0,,,0,0,,,133,2477448,,,26,113950.2,1,4382.7,262962,60,C,central Bohemia,8598,3.015
3615,539,649,13,Female,21,OWNER,junior,1993,2,16,Immediate,155,2053694.5,198,2045795.8,52795,95,0,60,190,8,0,2040737,0,12957.5,2030295.8,15500,0,57,5700,60,12957.5,2,7.8,0,0,,,0,0,,,0,0,,,234,4080825,,,0,0,,,,,,central Bohemia,8598,3.015
3616,648,778,13,Male,59,OWNER,classic,1993,11,9,Monthly,139,1343946.8,215,1234897.6,65589,78,0,61,121,37,57,1327984,0,15962.8,634417.6,73800,526680,56,817.6,61,15962.8,0,0,0,0,,,0,0,,,57,526680,1,9240,180,2035384,,,0,0,,,,,,central Bohemia,8598,3.015
3617,806,965,13,Female,27,OWNER,not availed,1996,10,29,Monthly,49,91554.5,63,72342.6,18148,1,26,22,41,0,22,300,89622,1632.5,21786.6,0,50556,21,306.6,22,1632.5,0,0,0,0,,,0,0,,,22,50556,1,2298,47,111402,,,0,0,,,,,,central Bohemia,8598,3.015
3618,859,1035,13,Female,28,OWNER,not availed,1997,8,26,Monthly,34,204331,83,163705.6,29818,18,0,16,38,0,45,202400,0,1931,119520.6,0,44185,11,160.6,16,1931,0,0,0,0,,,11,18227,1,1657,11,5093,1,463,45,321760,2,1810,0,0,,,,,,central Bohemia,8598,3.015
3619,887,1068,13,Female,73,OWNER,not availed,1993,5,5,Monthly,137,312122.4,167,294975.8,17826,1,68,68,103,0,64,600,306952,4570.4,102399.8,0,192576,63,919.8,68,4570.4,0,0,68,306952,,,0,0,,,64,192576,1,3009,41,102080,,,0,0,,,,,,central Bohemia,8598,3.015
3620,923,1112,13,Female,69,OWNER,not availed,1996,2,7,Monthly,71,202912.9,111,173258,21123,1,35,35,81,0,30,1100,198730,3082.9,110648,0,62610,30,438,35,3082.9,0,0,35,198730,,,0,0,,,30,62610,1,2087,52,111310,,,0,0,,,,,,central Bohemia,8598,3.015
3621,1008,1212,13,Female,72,OWNER,not availed,1996,10,5,Monthly,55,162593.5,76,143184.2,24862,1,27,27,53,0,23,700,159354,2539.5,81291.2,0,61893,22,321.2,27,2539.5,0,0,27,159354,,,0,0,,,23,61893,1,2691,32,81670,,,0,0,,,,,,central Bohemia,8598,3.015
3622,1057,1270,13,Male,69,OWNER,not availed,1993,8,23,Monthly,125,302357.2,175,276651.4,18561,1,64,60,115,0,60,1000,296704,4653.2,91251.4,0,185400,59,861.4,60,4653.2,0,0,64,296704,,,0,0,,,60,185400,1,3090,57,91390,,,0,0,,,,,,central Bohemia,8598,3.015
